0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
0.45206788	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787	0.50509787
0.45603788	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244	0.49892244
0.45893422	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948	0.5023948
0.44567832	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204	0.4793204
0.45279565	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496	0.50229496
0.45708314	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964	0.50082964
0.4547111	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189	0.4983189
0.45425895	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513	0.5026513
0.4462971	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565	0.47021565
0.45660526	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056	0.5003056
0.45163682	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586	0.47197586
0.45219806	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133	0.5051133
0.45297638	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285	0.50219285
0.4538417	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054	0.5032054
0.458033	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938	0.5014938
0.4589958	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641	0.5011641
0.4501898	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934	0.47528934
0.4571663	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151	0.5015151
0.45601538	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455	0.50155455
0.45932752	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956	0.50151956
0.45500967	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122	0.49932122
0.45730904	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159	0.4997159
0.45434308	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651	0.4962651
0.45576352	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515	0.50625515
0.45154592	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905	0.49953905
0.45108712	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421	0.5038421
0.4575805	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343	0.504343
0.45617568	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034	0.5057034
0.4549509	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104	0.50173104
0.45593598	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983	0.5038983
0.45596167	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576	0.50165576
0.45693347	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514	0.50611514
0.45673147	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307	0.49897307
0.45530152	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849	0.4975849
0.45736367	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836	0.50032836
0.46285933	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405	0.50838405
0.45745343	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837	0.5039837
0.45745435	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688	0.49969688
0.45612743	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964	0.49909964
0.45613593	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575	0.5012575
0.45834592	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423	0.50676423
0.45780867	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337	0.4972337
0.45767996	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142	0.49308142
0.44957578	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528	0.4823528
0.4556455	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626	0.5076626
0.44998637	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193	0.4745193
